Churn_Score,Total_Charges,Tenure_Months,Monthly_Charge,Contract_Month-to-month,CLTV,Latitude,Zip_Code,Longitude,Online_Security,Churn_Label,Senior_Citizen,Partner,Dependents,Paperless_Billing,Tech_Support,Device_Protection,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,CustomerID
93,74.35,1,74.35,TRUE,2814,34.106922,92410,-117.297553,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8372-JUXUI
77,139.4,2,74.4,TRUE,4263,33.890046,92503,-117.455583,1,1,0,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0388-EOPEX
66,903.6,22,43.75,FALSE,3099,33.930931,92506,-117.361788,0,1,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,8205-OTCHB
89,131.05,5,28.45,TRUE,4099,34.004379,92509,-117.447864,0,1,1,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6235-VDHOM
76,1238.45,12,99.7,TRUE,2538,33.888323,92518,-117.277533,1,1,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7783-YKGDV
87,1782.4,20,94.1,TRUE,2666,33.644585,92544,-116.871544,0,1,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5609-CEBID
72,167.5,2,94.2,TRUE,3715,33.761894,92548,-117.120868,0,1,0,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7218-HKQFK
98,502.85,6,80.5,TRUE,5032,33.755039,92549,-116.741796,0,1,0,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4636-QRJKY
82,334.8,5,74.35,TRUE,5273,33.970661,92557,-117.255039,0,1,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5956-VKDTT
88,4131.95,40,104.8,TRUE,3492,33.581045,92563,-117.14719,0,1,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9412-GHEEC
99,1929.35,27,75.2,TRUE,4517,33.828289,92571,-117.201666,1,1,1,1,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0257-ZESQC
81,1758.6,23,75.6,TRUE,2115,33.707483,92586,-117.200006,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6825-UYPFK
72,3480,34,100.05,TRUE,2568,33.69887,92587,-117.25071,0,1,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8397-MVTAZ
80,85,1,85,TRUE,5679,33.643095,92612,-117.810896,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9282-IZGQK
85,834.1,10,86.05,TRUE,2966,33.644849,92630,-117.684254,0,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1342-JPNKI
74,597,13,45.55,TRUE,4856,33.666301,92646,-117.969501,1,1,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2817-NTQDO
98,3266,39,86.3,TRUE,3364,33.679659,92648,-118.016195,0,1,0,1,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6986-IJDHX
92,2596.15,32,80.35,TRUE,5974,33.601309,92661,-117.902304,0,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5301-GAUUY
72,3527.6,35,100.25,TRUE,2744,33.748478,92701,-117.858918,0,1,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0939-YAPAF
67,5614.45,56,100.3,FALSE,5170,33.714829,92707,-117.872941,0,1,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4710-FDUIZ
72,233.55,12,19,TRUE,3535,33.830209,92805,-117.906099,,1,0,1,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1218-VKFPE
87,75.3,1,75.3,TRUE,3244,33.83796,92806,-117.870494,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3627-FHKBK
74,346.2,4,89.2,TRUE,5808,33.848733,92807,-117.788357,0,1,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2865-TCHJW
66,85.7,1,85.7,TRUE,4880,33.924143,92823,-117.79387,0,1,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5192-EBGOV
67,713.75,12,61.65,TRUE,5670,33.925833,92860,-117.559639,1,1,0,0,0,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0719-SYFRB
91,6786.4,65,105.25,TRUE,4196,33.884073,92887,-117.732197,1,1,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3419-SNJJD
83,248.95,9,29.95,TRUE,2573,34.360261,93001,-119.306383,0,1,0,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6543-CPZMK
76,663.05,9,65,TRUE,3983,34.279221,93003,-119.221437,1,1,0,1,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4765-OXPPD
100,137.6,7,20,TRUE,4479,34.110124,93041,-119.100972,,1,0,0,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1009-IRMNA
96,4547.25,49,90.05,TRUE,5059,34.420998,93067,-119.60137,0,1,1,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4554-YGZIH
65,4687.9,43,110.75,TRUE,2728,34.419203,93101,-119.710008,0,1,1,1,0,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5099-BAILX
89,6985.65,65,105.5,TRUE,5720,34.437945,93110,-119.77191,0,1,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7207-RMRDB
91,5794.65,56,104.55,FALSE,6268,35.869626,93201,-119.498771,1,1,1,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4913-EHYUI
75,855.3,10,85.25,TRUE,3573,36.315979,93202,-119.710852,0,1,0,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0195-IESCP
65,2499.3,43,56.15,TRUE,2152,35.916943,93204,-120.129921,0,1,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4580-TMHJU
99,89.55,1,89.55,TRUE,4996,35.523991,93205,-118.400432,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0970-ETWGE
84,1899.65,20,94.55,TRUE,5604,36.057458,93208,-118.591951,0,1,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1626-ERCMM
95,45.7,1,45.7,TRUE,2295,36.186867,93210,-120.387793,0,1,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0887-HJGAR
80,161.5,2,89.5,TRUE,2065,35.772244,93215,-119.209689,0,1,1,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5644-PDMZC
87,222.3,3,69.55,TRUE,2876,35.858054,93219,-119.305858,0,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9576-ANLXO
94,74.6,1,74.6,TRUE,3860,36.301689,93221,-119.018233,0,1,0,0,0,1,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2024-BASKD
83,164.3,8,19.65,TRUE,5432,35.215731,93224,-119.57013,,1,1,0,0,0,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4160-AMJTL
68,35.9,2,19.85,FALSE,2362,36.217864,93234,-120.080117,,1,0,1,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4464-JCOLN
93,96.05,4,24.25,TRUE,2038,35.852892,93238,-118.397782,0,1,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5650-VDUDS
80,145.15,2,69.65,TRUE,2323,36.462671,93244,-118.997291,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7538-GWHML
78,191.05,4,45.65,TRUE,2864,36.205465,93247,-119.085807,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3859-CVCET
78,75.05,1,75.05,TRUE,4838,34.737031,93252,-119.460557,0,1,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3276-HDUEG
90,2550.9,52,49.15,TRUE,5597,35.676978,93255,-118.101378,0,1,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0823-HSCDJ
65,62.25,2,34.7,TRUE,3146,35.861928,93260,-118.636698,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0822-GAVAP
88,80,1,80,TRUE,2046,35.490705,93263,-119.286833,0,1,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1448-PWKYE
89,91.1,2,49.25,TRUE,3475,36.047414,93272,-119.344304,1,1,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0067-DKWBL
69,270.7,3,75.1,TRUE,4965,35.690535,93285,-118.552784,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2276-YDAVZ
86,168.15,3,50.15,TRUE,3273,36.37559,93292,-119.211689,0,1,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5896-NPFWW
85,2015.35,25,79.85,TRUE,4535,35.16207,93311,-119.194488,1,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7133-VBDCG
66,19.55,1,19.55,TRUE,3556,35.236549,93405,-120.727344,,1,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1029-QFBEN
74,381.3,4,85.95,TRUE,5640,34.601055,93436,-120.382917,0,1,0,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4952-YSOGZ
67,141.5,3,45.35,TRUE,2450,34.757477,93437,-120.550507,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1589-AGTLK
96,3105.55,33,94.5,TRUE,4333,34.758699,93440,-120.275839,0,1,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5244-IRFIH
97,2758.15,30,91.7,TRUE,2482,35.059695,93445,-120.604741,1,1,1,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2684-EIWEO
73,3941.7,45,87.25,TRUE,5269,35.165668,93449,-120.655842,0,1,0,0,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6439-GTPCA
80,1008.55,10,98.55,TRUE,3658,35.097323,93501,-118.171288,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5138-WVKYJ
92,1842.8,20,98.55,TRUE,5444,35.363339,93528,-117.637641,0,1,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6683-VLCTZ
96,1269.55,15,85.9,TRUE,3579,35.214982,93531,-118.59049,0,1,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2189-WWOEW
82,1907.85,22,89.25,TRUE,3161,34.712708,93535,-117.889656,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1894-IGFSG
66,208.85,3,70.3,TRUE,3038,34.741406,93536,-118.38111,0,1,0,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7379-POKDZ
77,1444.65,15,93.35,TRUE,5264,34.557711,93552,-118.029441,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0236-HFWSV
100,19.9,1,19.9,TRUE,4248,34.445239,93553,-117.894868,,1,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3900-AQPHZ
79,454.15,5,88.9,TRUE,4356,35.405722,93554,-117.773354,1,1,0,1,0,1,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5842-POCOP
76,3036.75,33,95.8,FALSE,4161,35.603913,93555,-117.67828,0,1,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2037-XJFUP
97,184.65,2,82,TRUE,3051,35.74837,93562,-117.384948,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7314-OXENN
81,89.5,2,45.35,TRUE,3478,34.598221,93591,-117.79593,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0322-CHQRU
71,52.2,1,52.2,TRUE,4138,37.458367,93604,-119.345011,0,1,0,0,0,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4678-DVQEO
81,4874.8,46,110,FALSE,2403,36.798882,93606,-120.019511,1,1,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0691-IFBQW
92,6125.4,62,96.75,FALSE,5016,36.397745,93624,-120.119911,0,1,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3009-JWMPU
74,1058.25,10,98.5,TRUE,5184,37.027663,93626,-119.69056,0,1,0,0,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1450-GALXR
75,489.45,6,85.35,TRUE,4694,36.727418,93630,-120.123526,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3138-BKYAV
70,4113.1,40,101.3,TRUE,2576,36.902954,93637,-120.194274,0,1,0,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4289-DTDKW
76,69.55,1,69.55,TRUE,3042,37.004068,93638,-119.930027,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1820-TQVEV
74,6017.65,58,103.25,FALSE,6105,36.687292,93640,-120.437354,0,1,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2239-JALAW
80,7250.15,70,104,FALSE,4544,36.696759,93641,-119.024051,1,1,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4853-RULSV
95,178.7,2,86.2,TRUE,2969,36.600185,93647,-119.175655,0,1,0,0,0,1,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6275-YDUVO
89,2317.1,21,111.2,TRUE,4123,36.841655,93650,-119.797113,0,1,0,1,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0115-TFERT
73,1430.25,16,89.45,TRUE,3696,36.600193,93660,-120.153393,0,1,0,1,0,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2311-QYMUQ
83,644.35,7,95.6,TRUE,3265,36.545322,93662,-119.642281,0,1,1,1,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3643-AHCFP
76,5453.4,60,90.95,FALSE,4111,36.959731,93665,-120.653519,0,1,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3104-OWCGK
82,5610.7,50,108.55,FALSE,4274,36.993666,93667,-119.348267,1,1,0,1,0,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9101-BWFSS
72,292.8,4,78.85,TRUE,5301,36.719141,93675,-119.202677,0,1,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9231-ZJYAM
89,44.4,1,44.4,TRUE,3522,36.768774,93703,-119.762633,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6982-SSHFK
83,5509.3,55,100,FALSE,5679,36.654614,93706,-119.903674,0,1,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0727-BMPLR
94,229.6,12,19.8,FALSE,2653,36.833002,93711,-119.82947,,1,0,1,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1038-ZAGBI
80,89.9,1,89.9,TRUE,5951,36.732694,93721,-119.783786,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3027-ZTDHO
91,6413.65,62,100.15,FALSE,5600,36.092975,93920,-121.549826,0,1,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2382-BCKQJ
85,50.8,1,50.8,TRUE,3718,36.460611,93923,-121.852507,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2207-NHRJK
95,1463.5,20,73.65,TRUE,5849,35.930782,93928,-121.189757,0,1,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0947-MUGVO
77,307.4,3,95.1,TRUE,5861,36.220761,93930,-120.980777,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9944-HKVVB
85,2104.55,22,94.65,TRUE,3665,35.989792,93932,-121.055933,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4124-MMETB
86,319.15,4,80.6,TRUE,3080,36.689582,93933,-121.758398,0,1,0,1,0,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3671-SHRSP
80,5084.65,59,85.55,FALSE,6304,36.587497,93953,-121.944815,0,1,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3313-QKNKB
67,3027.4,60,50.8,TRUE,4941,37.509366,94002,-122.306132,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5073-WXOYN
84,1582.75,15,105.1,TRUE,2122,37.691561,94014,-122.445202,1,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0207-MDKNV
76,1043.3,10,110.1,TRUE,5803,37.266388,94021,-122.26308,1,1,0,0,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9851-KIELU
97,497.55,6,83.9,TRUE,3962,37.352911,94024,-122.093002,0,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3908-BLSYF
79,6215.35,63,100.55,TRUE,5413,37.380662,94040,-122.086022,1,1,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7549-MYGPK
100,5017.9,50,103.85,TRUE,5812,37.419725,94043,-122.062947,0,1,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3804-RVTGV
76,24.6,1,24.6,TRUE,5768,37.22565,94060,-122.297533,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9227-LUNBG
71,1120.95,12,98.9,TRUE,5559,37.624436,94066,-122.430661,1,1,0,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4315-MURBD
81,923.5,9,98.3,TRUE,2954,37.654436,94080,-122.426468,0,1,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9734-YWGEX
93,1625.65,17,93.85,TRUE,4940,37.378541,94086,-122.020456,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2719-BDAQO
70,918.6,9,100.5,TRUE,4038,37.7795,94102,-122.419233,0,1,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0781-LKXBR
99,688.65,10,72.85,TRUE,3189,37.791998,94108,-122.408653,0,1,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1907-UBQFC
94,73.55,1,73.55,TRUE,4369,37.758085,94114,-122.434801,0,1,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6513-EECDB
91,205.05,3,79.4,TRUE,3501,37.820894,94130,-122.369725,0,1,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7074-IEVOJ
79,952.3,13,81.15,TRUE,4806,37.746699,94131,-122.442833,0,1,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9625-QSTYE
83,360.1,4,84.6,TRUE,2467,37.386978,94304,-122.177746,0,1,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4750-ZRXIU
99,434.5,6,79.05,TRUE,3263,37.556634,94402,-122.317723,1,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6400-BWQKW
97,215.8,3,74.4,TRUE,2054,37.980057,94509,-121.801599,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6680-WKXRZ
82,3395.8,35,99.05,TRUE,2074,38.140719,94512,-121.838298,0,1,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7028-DVOIQ
84,85.15,2,44.95,TRUE,5900,37.83323,94514,-121.601461,0,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4208-UFFGW
74,44.7,1,44.7,TRUE,3700,38.013825,94520,-122.039144,0,1,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9448-REEVD
72,45.7,1,45.7,TRUE,3571,37.505768,94538,-121.962472,0,1,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9117-SHLZX
74,832.35,8,100.3,TRUE,5084,37.516791,94539,-121.899117,1,1,1,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9889-TMAHG
82,112.3,7,19.25,TRUE,4489,37.674002,94541,-122.076796,,1,0,0,0,0,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4541-RMRLG
83,174.8,2,96,TRUE,3391,37.62984,94545,-122.120843,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3158-MOERK
72,90.55,1,90.55,TRUE,2627,37.708327,94546,-122.083473,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7294-TMAOP
96,1359.7,44,30.35,TRUE,4829,37.571748,94550,-121.659562,0,1,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,8919-FYFQZ
81,7532.15,71,108.05,FALSE,5200,38.014457,94553,-122.115432,1,1,0,0,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2834-JRTUA
